class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,40886,na,258,174,0,0,0,0,0,0,17776,744726,1949904,587058,57188,2670,1506624,0,0,0,0,0,2908258,2483770,646332,313174,0,0,0,0,536,300,0,0,0,0,0,114,2422912,746980,189316,0,7104,3262,3286,4670,273068,3067584,346,2,0,0,1795240,570836,250700,158842,106352,79972,92744,303966,670,0,3555766,58,78,1126,16,1506624,47916,232082,411580,207880,229680,na,na,na,na,na,na,198380,40885.51,3555766,3555766,3523460,17228,1190,104760,1124040,3359322,1209600,82826,0,94,0,2471269.44,0,883306.56,2,584,0,0,1802,91998,1223960,1609676,402812,25100,3794,180,42,50,3555766,na,8748,882,46272,445776,305888,1993574,529274,28380,528,0,380,658,2479990,433322,0,8570,0,0,2560294,2754,368,0,0,0,0,0,0,0,0,27842,21466,5422,0,0,92404,15416,29720,4594,0,0,0,0,885510,2489.84,2394,929628,553254,295382,184318,495658,601660,185748,98350,15316,8,0,0
neg,138950,na,0,na,0,0,0,0,0,96,1154444,7355902,3740250,447214,2892,0,7579320,16074,38,0,23844,53096,10021152,7754804,2840914,2159202,0,0,0,0,0,0,0,290,10794,6564,13622,13620,111400,2359536,10184972,0,5524,726,1446,3636,2726866,9950916,11682,2,0,0,5115504,2268338,956350,618264,503476,584820,1329464,1324510,72,0,12886922,78,62,224,0,7579320,361724,861830,1967728,257060,266580,267220,285640,261160,452380,239560,243460,168780,138949.08,12886922,12886922,12790300,65086,12758632,68012,776700,12700798,1209600,0,na,na,na,9483301.44,70516.8,3135298.56,0,0,0,0,111210,3103150,6479984,2688464,280716,35680,1594,0,na,168,12886922,na,6126,1342,5122,1338766,1947318,2848408,6383230,170476,10,0,na,na,na,na,na,na,na,na,na,19686,526,0,0,7290,73164,0,0,0,0,241940,159988,28330,0,0,515412,103548,5948760,10310908,0,0,0,0,98261680,2988.74,3412,3373988,3449130,1832232,649638,993242,737326,458216,298970,819222,88834,0,0
neg,360,na,50,46,0,0,0,0,0,0,54,0,26976,134,0,0,12530,0,0,0,0,0,25094,20126,9374,3294,0,0,0,0,98,44,0,0,0,0,0,0,27164,0,0,0,56,18,32,30,4700,22328,0,0,0,0,15218,8420,2658,726,96,28,14,4,0,0,34492,0,114,196,0,12530,476,4576,4760,na,na,na,na,na,na,na,na,9160,359.28,34492,34492,34494,83.0,160,3338,34320,27164,1209600,1110,2,2,0,21372.48,0,5739.84,0,0,0,0,0,0,14122,12616,368,58,0,0,0,6,34492,na,100,8,266,2218,848,5350,17334,922,118,0,84,214,21600,11246,0,32,0,80,21906,74,30,0,0,0,0,0,0,0,0,256,0,16,0,0,894,216,38940,4860,0,0,0,0,0,33.34,36,6464,5678,1578,342,650,6808,5462,158,24,0,0,0
neg,2286,na,2130706474,70,0,0,0,0,0,0,34638,69142,39722,460,0,0,53722,0,0,0,0,0,133488,121950,17090,9302,0,0,0,0,70,70,0,0,0,0,0,7524,112032,6620,17786,0,92,16,26,20,1608,142200,0,0,0,0,54154,59270,17100,9000,3424,848,166,0,0,0,150598,0,2,346,0,53722,1480,9946,7126,na,na,na,na,na,na,na,na,16900,2286.7,150598,150598,154854,527.0,0,14892,150340,143962,1209600,3196,2,4,0,118907.52,0,24954.24,0,14,0,0,1926,92306,44128,4664,744,180,14,0,0,4,150598,na,184,16,1294,4546,13202,62274,61482,944,20,0,136,214,119336,68902,0,38,0,16,119398,112,38,0,0,0,0,0,0,0,0,698,906,510,0,0,1952,670,714680,71504,0,0,0,0,1286700,68.5,56,25792,10062,11814,6942,19038,68752,1436,110,16,0,0,0
neg,1548,na,30,26,0,0,0,0,0,0,338,66870,24914,0,0,0,43294,0,0,0,0,0,85496,78016,13334,5200,0,0,0,0,34,30,0,0,0,0,0,6152,68130,3158,14682,0,144,18,58,50,784,91058,10,0,0,0,28408,43522,12684,5118,1696,464,152,78,0,0,98832,0,130,18,0,43294,972,6824,6486,na,na,na,na,na,na,na,na,13160,1547.91,98832,98832,103292,339.0,0,9720,98660,92122,1209600,2220,0,6,0,83793.6,0,8100.48,0,0,0,0,0,40782,49642,1290,254,136,18,0,0,4,98832,na,168,28,232,4302,1402,36592,46654,2676,68,0,68,142,83990,25844,0,0,0,20,84150,80,60,0,0,0,0,0,0,0,0,472,762,182,0,0,3212,590,680,72,0,0,0,0,547920,116.94,62,9296,10742,6538,4766,12730,47314,598,106,32,0,0,0
neg,120394,na,0,na,0,0,0,0,0,0,18780,2095420,5738100,646244,130,0,4045276,0,58,0,0,0,7532210,6659430,1315230,659576,0,0,0,0,0,0,0,0,0,0,0,2160,5499070,2985294,12150,0,11078,6044,6954,9026,165148,8273690,26730,4,0,0,4500394,1457226,848426,504772,365384,395706,422364,4402,0,0,8850866,0,30,16,166,4045276,130652,510880,799588,163340,166080,184200,175280,165520,165040,208980,na,55300,120393.43,8850866,8850866,8686804,37933.0,671438,20884,349940,8498674,1209600,0,na,na,na,7237323.84,0,1249692.48,na,na,0,0,0,599760,5072812,2336550,398600,75156,15762,34,na,0,8850866,na,13346,2292,81872,1284840,376136,1960138,4720612,59414,24,0,na,na,na,na,na,na,na,na,na,10650,350,0,0,0,0,0,0,0,0,65002,73486,18712,0,0,344716,71066,11405300,2029426,0,0,0,0,5533890,na,na,1379110,2064964,694822,284372,542104,859678,1469988,870584,329870,3182,0,0
neg,40374,na,424,390,0,0,0,0,0,0,167650,929096,1214494,522310,22330,1102,1277744,6394,0,0,1448,2666,2550662,2207606,519646,274382,0,0,0,0,448,180,0,0,0,0,0,29404,1333988,1187904,305686,0,2786,1606,2154,204956,1920604,724824,52,0,0,0,979224,799476,369448,241270,156634,123750,108434,78230,516,0,3072400,16,266,74,36,1277744,33192,270864,247514,163920,271200,na,na,na,na,na,na,78200,40373.71,3072400,3072400,3066606,16106,767080,60910,646160,2856982,1209600,72020,0,70,0,2475195.84,25586.88,353948.16,0,0,0,0,11676,495710,1013700,1001220,313556,17586,3288,246,22,32,3072400,na,4522,708,60882,220230,123878,1692884,733588,20110,180,0,652,616,686112,52986,0,76148,0,32,2500286,2774,170,0,0,80,25642,0,0,0,0,18794,33626,5122,0,0,70054,11596,5221800,2130218,0,0,0,0,686170,1401.82,1398,400256,587784,533356,242706,422882,252938,143670,87964,163742,21684,0,0
neg,24,na,4,4,0,0,0,0,0,0,58,0,5908,982,0,0,2606,0,0,0,0,0,7652,5288,3490,886,0,0,0,0,6,0,0,0,0,0,0,0,6948,0,0,0,50,8,18,14,1676,5170,12,0,0,0,5902,772,184,46,22,20,2,0,0,0,11162,0,2,0,0,2606,166,1088,2390,na,na,na,na,na,na,na,na,3340,24.7,11162,11162,13206,14,0,1004,11020,6948,1209600,524,4,4,0,3885.12,0,3024.96,0,0,0,0,0,22,4026,2394,416,90,0,0,0,4,11162,na,96,14,24,308,372,2362,2762,912,98,0,6,0,4356,32,0,8,0,52,4668,90,34,0,0,0,0,0,0,0,0,126,0,0,0,0,170,42,13740,1900,0,0,0,0,0,32.72,36,3318,3030,430,122,48,0,0,0,0,0,0,0
neg,80714,na,300,284,0,0,0,0,0,0,46566,1366442,2680322,805384,21512,1212,2068038,0,0,0,0,0,4485822,4023538,550482,402006,0,0,0,0,780,384,0,0,0,0,0,172578,2161306,1362908,1224646,0,2224,798,1226,21340,2314284,2565132,16432,2,0,0,1391926,1420344,625866,425348,302086,229194,259658,265442,1574,0,5037014,118,2156,2490,12,2068038,48456,268548,279606,105820,118840,147020,147740,na,na,na,na,23460,80714.06,5037014,5037014,5045986,30568,69156,15182,189540,4921438,1209600,110620,2,72,0,4323326.4,0,595214.4,0,0,0,0,332,426720,1992052,2052500,418166,26874,4726,68,12,20,5037014,na,5954,740,149994,286064,327590,3574566,554156,22236,138,0,378,1892,757130,542640,0,3654,0,12,4345898,2734,236,0,0,0,0,0,0,0,0,26674,71772,14192,0,0,129182,21918,13249280,1632094,0,0,0,0,21784520,1620.88,1684,624258,624374,565050,323960,874850,840570,459446,260222,336214,12494,0,0
neg,136,0,2130706434,62,0,0,0,0,0,0,0,0,0,0,0,0,16170,0,0,0,0,0,40008,30484,18862,4496,0,0,0,0,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58942,0,4,0,0,16170,790,8168,10602,na,na,na,na,na,na,na,na,18320,136.77,58942,58942,196,0,0,5462,58380,37494,1209600,1506,2,12,0,13339.2,2927.04,19990.08,0,0,0,0,0,0,0,0,0,0,0,0,0,8,58942,0,0,0,0,0,0,0,0,0,0,0,52,70,16024,78,0,0,0,0,16606,166,200,0,0,110,3474,0,0,0,0,642,66,12,12210,1712,846,156,41520,4474,40918,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,119902,na,546,514,0,0,0,0,0,27150,1053486,5357554,1452334,59186,276,0,3757524,0,0,0,12908,17770,7316832,6595406,755890,620292,0,0,0,0,1212,478,0,0,0,0,0,435560,4180370,2047844,1286212,0,4216,1074,1474,49552,5245702,2644326,3642,0,0,0,2351122,1684704,749796,571634,483058,470704,1105178,533790,0,0,8087058,0,14,320,68,3757524,90882,438988,314862,112820,113420,112220,107540,103260,113060,na,na,79000,119902.14,8087058,8087058,8128358,45131.0,1276,74960,813620,7949986,1209600,304708,0,82,0,7352656.32,0,589952.64,0,0,0,82,79064,1678176,4296880,1574110,254134,47646,18172,1722,66,82,8087058,na,10484,1826,18772,425302,271784,4714932,2480360,26526,0,0,782,1428,7367628,42724,0,212732,0,46,7396058,6082,346,0,0,0,0,0,0,0,0,47578,157926,25426,0,0,316078,51058,15400,2456,0,0,0,0,40523840,2756.74,3308,651382,1657202,1692762,798144,1335880,756624,438524,246402,364908,8158,0,0
neg,8,0,0,0,0,0,0,0,0,0,238,2988,1870,0,0,0,578,0,0,0,0,72,11624,10084,30484,480,0,0,0,0,0,14,0,0,0,0,0,0,0,24,5072,0,42,8,136,1004,170,222,3514,0,0,0,4016,178,58,34,32,94,530,64,62,28,42134,0,4,0,0,578,120,29048,1420,na,na,na,na,na,na,na,na,30320,7.36,42134,42134,43870,22,0,4164,41920,5136,1209600,180,2,2,0,1251.84,0,2565.12,0,10,0,0,156,2688,1408,844,0,0,0,0,0,4,42134,0,1344,12,4,8,4,1028,2214,470,12,0,0,54,1018,90,0,0,0,0,1390,24,68,0,0,0,0,0,0,0,0,170,0,0,0,0,34,6,11000,1098,0,4,0,0,0,0.64,30,3970,954,36,16,102,18,0,0,0,0,0,0
neg,45148,0,2130706432,20,0,0,0,0,0,0,61324,1345770,1020936,110848,3702,0,1165754,5862,36,0,0,0,2406440,2237344,295750,125972,0,0,0,0,44,166,0,0,0,0,0,0,38696,865188,1638696,0,1324,1010,3308,5342,3434,89280,2438726,146,4,6,942372,712886,340758,218058,103516,64096,42978,56894,51438,9584,2702592,1384,2212,1882,0,1165754,18490,162918,131712,111740,149020,na,na,na,na,na,na,30740,45148.92,2702592,2702592,2679500,11440,544,25292,278120,2545300,1209600,62358,2,66,0,2277917.76,0,264461.76,56,450,0,0,21244,718424,1350216,415042,32188,4346,1108,12,122,130,2702592,0,3942,438,144402,175768,57916,1950576,202536,6908,94,0,16,262,2288746,1193136,0,1984,0,0,2289570,1804,1318,0,0,0,0,0,0,0,0,10510,6114,2316,3169342,392510,63460,9480,8646660,868310,2591572,9736,0,0,5148930,8.7,934,278774,260670,218006,107084,275204,241638,1004524,156284,396,0,0,0
neg,128842,na,986,936,0,0,0,0,0,0,60302,2769616,5208722,772758,64752,3194,3711562,0,0,0,0,0,7797760,6663970,1649310,1007368,0,0,0,0,2920,430,0,0,0,0,0,72054,3495492,2941682,2370116,0,5354,4626,6608,467556,6674708,1719100,1230,148,8,6,2545998,2116854,814526,620036,486724,426260,579262,1269154,20530,0,9448266,210,560,268,20,3711562,116468,1080398,566220,139300,129160,205260,202980,212960,198320,403780,na,143980,128841.81,9448266,9448266,9172776,65778,7654,89570,966020,8879344,1209600,340928,4,154,0,7981386.24,0,892338.24,0,0,0,0,4028,579044,4070710,3816946,366342,34002,7938,334,10,18,9448266,na,10426,1438,262296,465916,335320,6228794,1544776,30244,134,0,1298,1064,7703524,54718,0,80482,0,26,8059270,4456,582,0,0,0,0,0,0,0,0,65684,147032,66234,0,0,242836,42846,24776720,2573254,0,0,0,0,13942960,2604.74,2804,938216,1969948,1393678,708582,1569996,1507998,641988,118176,30762,0,0,0
neg,9894,na,na,na,na,na,0,0,0,124790,667096,317648,51036,44,0,0,389140,0,0,na,40042,83698,1291828,1225124,410806,74726,na,0,0,0,na,na,0,0,0,0,0,0,0,355394,805220,0,12850,6884,21360,23776,100008,995736,0,0,0,0,604252,237130,122724,94946,42736,21552,12990,10656,7078,6550,1742902,na,na,na,na,389140,9856,248860,158540,263600,0,0,0,0,0,0,0,143160,9894.84,1742902,1742902,na,3873.0,na,na,530080,na,na,na,na,na,na,524756.16,425988.48,207591.36,na,na,0,14750,364734,651190,105872,19876,3150,924,118,0,na,na,1742902,na,2778,356,20894,225670,201080,351276,344610,13926,24,0,94,282,472224,194806,0,260,0,0,488070,na,na,na,na,na,na,na,na,na,na,6186,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,641366,92286,64590,24478,44530,33714,30280,227416,1954,0,na,na
neg,14,2,16,14,0,0,0,0,0,0,6066,2618,1672,0,0,0,3326,0,0,0,1288,2794,9428,7626,11448,554,0,0,0,0,18,22,0,0,0,0,0,0,0,1090,9266,0,104,22,24,434,682,1612,6144,1334,0,0,8848,492,128,52,144,82,130,366,88,26,22200,0,6,0,0,3326,214,8294,3134,na,na,na,na,na,na,na,na,11180,13.4,22200,22200,22920,29.0,0,2092,21860,10430,1209600,346,2,6,0,2419.2,0,6879.36,0,24,0,0,5730,756,2746,1116,8,0,0,0,0,0,22200,0,1192,28,30,16,382,1390,6382,884,50,2,22,32,2842,16,0,2,0,0,2842,86,44,0,0,0,0,0,0,0,0,270,0,0,0,0,72,22,4440,438,11774,2,0,0,0,127.66,68,8132,1976,112,6,50,16,14,50,0,0,0,0
neg,284014,0,384,268,0,0,0,730,104184,688170,4068886,2293692,328684,16660,368,0,7566848,0,48,0,634634,890868,13626262,13073202,1996044,816598,12,0,0,0,1876,428,0,0,0,0,0,0,6646,1452340,6011380,31008,8038,2042,2792,3866,16038,6497656,379030,591912,0,0,1330630,2855384,1440570,612012,343462,231258,176570,160662,85908,264918,16260010,20822,1702,22820,0,7566848,165378,828950,1158850,195340,145660,131260,122920,132960,143980,136040,142500,54040,284014.59,16260010,16260010,16038256,40082,2778,104168,504240,15690048,1209600,337810,0,544,0,13742184,0,1935110.4,16,578,51702,272564,697188,1153558,1537388,1190828,927300,765490,705698,199658,130,146,16260010,0,9144,1612,354294,285628,276794,5758736,783492,31660,14,0,268,568,13388008,7561176,0,986,0,0,14085730,13052,692,0,0,0,0,0,0,0,0,90640,63766,13788,24940402,3411190,505884,63220,1389960,160014,15487726,148540,0,0,4084450,3207.66,3162,674856,900904,516648,351270,689854,586192,862920,2866164,52566,0,0,0
neg,61398,na,0,na,0,0,0,0,0,0,51072,1004114,2364082,913700,13938,0,2248876,0,134,0,0,0,3897524,3481812,622972,353706,0,0,0,0,0,0,0,0,0,0,0,0,737592,3441004,168310,0,4918,1992,2452,3886,216192,4055314,62152,0,0,0,1471748,592836,307532,233262,231516,303378,609302,536796,57594,2942,4520950,268,114,428,92,2248876,51554,295444,321584,165180,168660,161980,1310700,1310700,1310700,1310700,1310700,120280,61397.11,4520950,4520950,4479932,34791.0,216978,84350,885220,4346906,1209600,0,na,na,na,3860221.44,0,480384,na,na,0,0,1498,294776,1793512,1989622,240038,22766,4596,98,na,0,4520950,na,5274,550,94174,160946,487466,3314044,271400,13052,0,0,na,na,na,na,na,na,na,na,na,2682,58,0,0,0,0,0,0,0,0,30282,37760,7584,0,0,142422,18956,5381040,709060,0,0,0,0,30612390,na,na,496992,1014016,729122,300648,866892,603934,232896,94414,7992,0,0,0
neg,2320,na,2130706434,36,0,0,0,0,0,0,272,95590,49504,2108,0,0,57712,0,0,0,0,0,144266,129902,32092,10432,0,0,0,0,46,16,0,0,0,0,0,2636,112804,12516,19518,0,158,40,46,66,1988,145174,2,0,0,0,60188,62124,14906,7286,1942,710,318,0,0,0,176400,2,1006,64,0,57712,1770,22920,9112,na,na,na,na,na,na,na,na,31600,2320,176400,176400,183614,505.0,0,17036,175740,147474,1209600,3870,2,14,0,131441.28,0,15840,0,14,0,0,0,65424,61164,19788,846,192,60,0,2,6,176400,na,304,46,1146,6796,4904,53760,76776,3700,42,0,80,72,133094,70604,0,8,0,30,133156,142,60,0,0,0,0,0,0,0,0,1008,618,568,0,0,2280,622,499320,49886,16968,84,0,0,1320200,105.38,120,17584,22642,15638,8418,11780,70480,932,0,0,0,0,0
neg,38226,na,750,654,0,0,0,0,0,0,384,82652,1848134,938138,116042,3198,1561044,0,0,0,0,0,2727518,2478160,369044,211560,0,0,0,0,10884,3334,0,0,0,0,0,0,879318,2101872,7358,0,1326,380,1190,514398,2378694,92548,12,0,0,0,1275768,532932,337892,246904,198958,181122,214614,358,0,0,3096800,0,20,212,102,1561044,39662,168366,198592,113260,188740,na,na,na,na,na,na,63060,38226.11,3096800,3096800,3103028,13867.0,213734,65244,673700,2988548,1209600,77224,0,118,0,2379303.36,0,607040.64,0,0,0,0,0,288,430882,1364834,1045050,137516,9006,972,254,380,3096800,na,2984,388,6244,563696,164332,1981840,264434,4630,0,0,942,12132,1912278,41012,38,5968,0,0,2406498,2268,476,0,0,0,0,0,0,0,0,17380,13214,3060,0,0,94526,18262,1752660,469350,0,0,0,0,57330,749.42,876,629152,745882,230660,126152,399102,415458,230690,106296,102624,2532,0,0
neg,46,na,40,16,0,0,0,0,0,660,8464,9366,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,146,0,0,0,0,0,0,0,12118,8232,0,1184,14,28,28,5716,13380,0,0,0,0,17416,1958,204,148,22,12,72,428,76,14,0,2,6,2,0,0,0,0,0,na,na,na,na,na,na,na,na,0,45.2,0,0,27572,45.0,70,0,0,20350,1209600,700,4,8,0,4972.8,0,14201.28,0,12,0,442,4668,12778,1538,924,0,0,0,0,2,6,0,na,1174,16,20,476,4980,13310,374,0,0,0,28,272,4516,130,0,14,0,0,5602,64,30,0,0,0,0,0,0,0,0,0,0,0,2464,776,302,56,1000,154,6,8,0,0,0,59.62,64,15576,3090,718,276,370,94,132,94,0,0,0,0
neg,33898,na,76,34,0,0,0,0,0,158938,1346204,339422,3498,4,0,0,812218,0,0,0,60784,92322,1628306,1468074,511212,172084,0,0,0,0,84,456,0,0,0,0,0,0,2310,978652,867104,0,2148,604,1110,1724,50842,1791628,4,2,0,4,226582,679646,325972,201640,108054,66936,49078,76610,108282,5266,2200668,26,56,7100,0,812218,24308,342564,165868,319320,na,na,na,na,na,na,na,188100,33898.97,2200668,2200668,2192820,11858,5284,96694,987560,1848066,1209600,54652,0,84,0,1674851.52,0,170892.48,2,496,0,25286,858702,885978,57298,14626,4886,1290,0,0,2,6,2200668,na,2914,340,7416,126636,38110,682458,967108,22826,258,0,40,682,1631046,817338,0,32,0,0,1685854,1454,142,0,0,0,0,0,0,0,0,13026,10158,2778,5156374,721724,51786,8748,62640,32086,2108774,14092,0,0,3899000,820.7,776,182034,214760,193200,64642,133114,162232,112450,758788,26846,0,0,0
neg,770,na,2130706438,8,0,0,0,0,0,0,60,7490,46158,634,0,0,22418,0,0,0,0,0,55882,52656,7112,1516,0,0,0,0,6,0,0,0,0,0,0,0,36596,17746,0,0,50,6,22,24,170,54060,10,0,0,0,25242,24060,4674,298,46,16,6,0,0,0,63010,0,58,76,4,22418,314,4608,2488,na,na,na,na,na,na,na,na,6980,770.84,63010,63010,64616,179.0,150,6194,62840,54342,1209600,820,2,0,0,49298.88,0,4986.24,0,18,0,0,0,1060,19114,33406,668,72,22,0,2,8,63010,na,108,12,1232,1680,468,2838,46090,1830,84,0,12,0,49974,41550,0,126,0,26,50318,54,26,0,0,0,0,0,0,0,0,192,80,70,0,0,288,76,126700,12668,0,0,0,0,0,39.96,40,5390,5260,6672,36084,924,12,0,0,0,0,0,0
neg,4394,0,30,28,0,0,0,0,0,0,20292,229228,106586,466,0,0,150536,0,380,0,778,1976,329260,274290,201638,28668,0,0,0,0,36,80,0,0,0,0,0,0,0,11064,345508,0,2214,1308,3376,3820,3808,46828,295216,2,0,0,187168,135530,21922,6100,2650,1528,1114,452,100,8,531878,8,50,332,0,150536,2860,143400,56138,na,na,na,na,na,na,na,na,198780,4394.44,531878,531878,513964,1360,0,47080,529320,357080,1209600,7912,8,42,0,214020.48,0,132539.52,16,154,0,0,8212,93644,144290,99824,10104,490,8,0,0,26,531878,0,1904,272,600,39748,55546,253176,5324,2,0,0,18,262,221662,39978,0,12,0,0,221864,658,138,0,0,0,0,0,0,0,0,2702,0,0,57028,19920,3270,1002,1526240,152680,11212,96,0,0,3394450,1161.02,556,136704,37006,10212,5454,12428,20340,18710,115718,0,0,0,0
neg,34332,na,na,na,na,na,0,0,0,0,96,230742,1574724,379440,2842,0,851486,0,0,na,0,0,1870104,1671664,489160,184130,na,0,0,0,na,na,0,0,0,0,0,87430,1082546,541354,476514,0,4578,2900,4378,4876,1370088,801020,4,0,0,0,691336,410204,211598,163424,142868,157338,377276,33800,0,0,2359578,na,na,na,na,851486,21616,276016,209332,231260,0,0,0,0,0,0,0,250660,34333.0,2359578,2359578,na,15952,na,na,1144560,na,1209600,na,na,na,na,1954323.84,0,231300.48,na,na,0,0,0,10230,998890,1051862,104232,17368,5120,142,na,na,2359578,na,3136,388,112312,59694,153720,1688050,163550,6994,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,11472,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,241926,389978,304782,154972,295144,302172,310182,141610,47024,54,na,na
neg,431642,na,0,na,0,0,0,0,0,40,2561830,21490904,18283812,905168,15844,0,20609622,13020,0,0,10624,21460,34463068,27106138,10658270,6591738,0,0,0,0,0,0,894292,2091588,7224182,5404060,1939688,1249038,2215162,5073978,17165610,0,79666,99348,196772,2695886,31503028,8682498,400,0,0,0,20317070,7374978,3877020,3104522,2706364,2454018,1931742,1244620,230966,16298,45138432,0,0,0,0,20609622,742050,5408276,5219844,261300,271120,319300,288200,331980,434740,476540,398100,89020,431642.64,45138432,45138432,44524220,228273.0,0,92828,302900,43257598,1209600,0,na,na,na,37062877.44,0,6149842.56,0,0,0,0,9654,5184176,25770096,11205628,941466,121794,23250,1534,na,0,45138432,na,33148,6288,3464574,2531988,6107412,28251628,2810236,52322,2,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,489898,0,0,0,0,0,0,0,0,128,0,0,0,0,13105.46,16094,6353838,19259808,8988770,2345580,2821804,1302922,780978,487830,877588,38480,0,0
neg,145246,na,394,146,0,0,0,0,0,3266,1164478,5784648,1199070,43792,1696,0,4226062,0,122,0,7288,15074,8309992,7864010,1048654,383684,0,0,0,0,766,246,0,1160,4548,89930,368056,450928,1339012,3193840,2749476,0,8962,4498,4630,5878,376046,7795870,10,0,0,1056,1817268,2503020,735090,525636,425640,470362,815990,903940,4,0,9366470,846,360,4254,46,4226062,69568,704192,342926,109440,149480,126560,123180,129000,160900,167120,na,74600,145245.6,9366470,9366470,9373512,56400,1874,82110,890100,8196950,1209600,210264,0,196,0,7470649.92,0,691458.24,2,2036,0,0,204306,4158974,3226924,548168,48634,9312,610,22,46,90,9366470,na,11092,1456,144402,346258,175936,5142208,2317144,58022,432,0,402,626,7446732,875304,0,1242,0,0,7563496,4278,394,0,0,0,0,0,0,0,0,30696,68566,13928,0,0,131528,19994,430400,47376,8948166,48516,0,0,21683870,3935.06,3832,732470,835884,1018220,527830,1204844,1322090,1984402,246460,304114,20636,0,0
neg,59628,na,0,na,0,0,0,0,0,0,32298,1398668,1901694,137468,0,0,1757642,0,0,na,362,442,3050606,2651308,637148,326676,0,0,0,0,0,0,0,0,0,0,0,34576,1498294,345960,1591298,0,6298,4988,11684,17968,1269432,2159710,20,20,8,0,1312542,587186,383206,270328,188282,164546,272478,269306,22170,84,3688928,306,894,712,106,1757642,58234,326080,307682,213300,203600,206060,0,0,0,0,0,6060,59628.82,3688928,3688928,na,23553.0,81440,na,51420,na,1209600,0,na,na,na,3169060.8,0,294883.2,na,na,0,0,6888,536336,1844478,962680,97352,18626,3670,98,na,0,3688928,na,4690,746,137964,133732,230346,2705812,248958,7876,4,0,na,na,na,na,na,na,na,na,na,2442,78,na,na,na,na,na,na,na,na,31570,48264,11422,0,0,119804,21214,6080020,708946,0,0,0,0,na,na,na,323222,449458,399250,198228,460662,682400,552062,255390,148962,494,0,0
neg,1732,0,8,8,0,0,0,0,0,0,668,79240,20082,0,0,0,48430,0,0,0,0,0,93982,79728,35550,6298,0,0,0,0,12,104,0,0,0,0,0,0,0,20000,79990,0,1460,226,240,278,252,3292,94242,0,0,0,40168,36688,11162,5198,2818,1886,982,724,252,112,129618,12,0,96,2,48430,1076,23588,11700,na,na,na,na,na,na,na,na,34760,1731.64,129618,129618,126206,464,0,12368,128880,100150,1209600,2248,0,16,0,83458.56,0,15509.76,0,68,0,0,0,12854,44838,35982,6158,140,14,4,16,22,129618,0,1342,52,2312,1204,2060,18796,69432,4746,46,0,12,224,87314,28472,0,28,0,0,87322,186,118,0,0,0,0,0,0,0,0,856,458,86,0,0,1892,442,180,18,0,0,0,0,731730,203.7,156,17502,9102,5176,2808,7094,6306,9194,42330,478,0,0,0
